% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1004498, Wed Oct  8 16:24:24 2025
1 7 -0.16614912219872974 -0.1505497988360495 0.02971663069786081 0.07420611717981734 0.9112023280684023 0.9672672580267592 1.1109025019650098
2 14 -0.15708062226978742 -0.14566686482422309 0.0013799619594429026 0.03898181344176725 0.9112023280684023 0.9672672580267592 1.1109025019650098
3 21 -0.10876433544075083 -0.09711416661758404 0.04383067590503295 0.07916212125607183 0.9112023280684023 0.9672672580267592 1.1109025019650098
4 28 -0.059167960796559754 -0.04970980867561413 -0.013657442240295968 -0.01109813888280221 0.9658881804689118 1.0034696248995314 1.0296158189997122
5 35 -0.14557265346965878 -0.09374726807910415 0.13516054477137265 0.15963776366431026 0.9658881804689118 1.0034696248995314 1.0296158189997122
6 42 -0.266800279126627 -0.23048359711272137 -0.030950993058164736 -0.0007568070538848311 0.9658881804689118 1.0034696248995314 1.0296158189997122
7 49 -0.1876942408507036 -0.17976598314341743 -0.1016428159637891 -0.08353001794453249 0.843264677439859 1.0400510017708964 1.098725897345469
8 56 -0.1670301533925844 -0.15440115179783384 -0.05946406810853455 -0.04044737514018532 0.843264677439859 1.0400510017708964 1.098725897345469
9 63 -0.18660931749474263 -0.13147345315636436 0.0999575801794348 0.12196539361965625 0.843264677439859 1.0400510017708964 1.098725897345469
10 70 -0.16813607804265718 -0.12306091635344356 0.14644700040443728 0.1912078109678506 0.8598104310101272 1.0060140337007593 1.1174353613177395
11 77 -0.17038738596828898 -0.16069112548470998 0.1522397275577604 0.24685375142167154 0.8598104310101272 1.0060140337007593 1.1174353613177395
12 84 -0.3382011533395025 -0.32539160539735257 -0.0032374722970980874 0.09133769079417013 0.8598104310101272 1.0060140337007593 1.1174353613177395
13 91 -0.3220322728822458 -0.3156676830496025 0.04677646133233604 0.16122658629367229 0.7967979923503475 0.916253039766194 1.2351491110411186
14 98 -0.31852082979164026 -0.3016353866785543 0.04453979314073797 0.14304607663408267 0.7967979923503475 0.916253039766194 1.2351491110411186
