% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1004498, Wed Oct  8 16:24:24 2025
1 7 -0.0580842877443981 -0.020321342820365455 0.14305460264789413 0.15975030621328135 0.8868051537331594 1.0242654373371676 1.07910005707942
2 14 -0.0580842877443981 -0.020321342820365455 0.14305460264789413 0.15975030621328135 0.8868051537331594 1.0242654373371676 1.07910005707942
3 21 -0.0580842877443981 -0.020321342820365455 0.14305460264789413 0.15975030621328135 0.8868051537331594 1.0242654373371676 1.07910005707942
4 28 0.012385020408965141 0.014796755338400728 0.05007443612808238 0.05942192812854068 0.9694002541260827 0.9960446378157419 1.033517405164903
5 35 0.012385020408965141 0.014796755338400728 0.05007443612808238 0.05942192812854068 0.9694002541260827 0.9960446378157419 1.033517405164903
6 42 0.012385020408965141 0.014796755338400728 0.05007443612808238 0.05942192812854068 0.9694002541260827 0.9960446378157419 1.033517405164903
7 49 0.1162710823596595 0.13104786934388474 0.19678703745909865 0.20392330651327806 0.8839027144588396 0.9411629360659144 1.154525148772465
8 56 0.1162710823596595 0.13104786934388474 0.19678703745909865 0.20392330651327806 0.8839027144588396 0.9411629360659144 1.154525148772465
9 63 0.1162710823596595 0.13104786934388474 0.19678703745909865 0.20392330651327806 0.8839027144588396 0.9411629360659144 1.154525148772465
10 70 -0.19605854355689473 -0.15849352466872896 0.11880971180850072 0.1736791050794115 0.8716383512118361 0.9770145296809135 1.1338823543424137
11 77 -0.19605854355689473 -0.15849352466872896 0.11880971180850072 0.1736791050794115 0.8716383512118361 0.9770145296809135 1.1338823543424137
12 84 -0.19605854355689473 -0.15849352466872896 0.11880971180850072 0.1736791050794115 0.8716383512118361 0.9770145296809135 1.1338823543424137
13 91 -0.0726884755319725 0.010945080004234262 0.2836673083867458 0.29094116231137623 0.7554519024547961 1.0354986113282991 1.1649184731192965
14 98 -0.0726884755319725 0.010945080004234262 0.2836673083867458 0.29094116231137623 0.7554519024547961 1.0354986113282991 1.1649184731192965
15 105 -0.0726884755319725 0.010945080004234262 0.2836673083867458 0.29094116231137623 0.7554519024547961 1.0354986113282991 1.1649184731192965
16 112 0.09929696845194624 0.1314613510737388 0.2532012107409118 0.26161678134151023 0.8356589692841891 0.9496403962955376 1.1831556130866898
17 119 0.09929696845194624 0.1314613510737388 0.2532012107409118 0.26161678134151023 0.8356589692841891 0.9496403962955376 1.1831556130866898
18 126 0.09929696845194624 0.1314613510737388 0.2532012107409118 0.26161678134151023 0.8356589692841891 0.9496403962955376 1.1831556130866898
19 133 0.15739804155110423 0.19967700038811828 0.3611846904140059 0.37274162825228774 0.7587532775721831 0.918864014298343 1.2569735029033045
20 140 0.15739804155110423 0.19967700038811828 0.3611846904140059 0.37274162825228774 0.7587532775721831 0.918864014298343 1.2569735029033045
21 147 0.15739804155110423 0.19967700038811828 0.3611846904140059 0.37274162825228774 0.7587532775721831 0.918864014298343 1.2569735029033045
22 154 0.06431620078577849 0.11108000498653695 0.35653599921228607 0.391590859753444 0.7497364899116892 0.9704241942526587 1.2231811308649172
23 161 0.06431620078577849 0.11108000498653695 0.35653599921228607 0.391590859753444 0.7497364899116892 0.9704241942526587 1.2231811308649172
24 168 0.06431620078577849 0.11108000498653695 0.35653599921228607 0.391590859753444 0.7497364899116892 0.9704241942526587 1.2231811308649172
25 175 -0.14445867970880488 -0.0625414197583467 0.215888301319366 0.22678094839481208 0.7926551138451837 1.0669925749928584 1.110506512995394
26 182 -0.14445867970880488 -0.0625414197583467 0.215888301319366 0.22678094839481208 0.7926551138451837 1.0669925749928584 1.110506512995394
27 189 -0.14445867970880488 -0.0625414197583467 0.215888301319366 0.22678094839481208 0.7926551138451837 1.0669925749928584 1.110506512995394
28 196 -0.1946781325918964 -0.17690821079125457 -0.08159743550480658 -0.06759709887663243 0.8575278185174998 1.0296075125931559 1.097521940774011
29 203 -0.1946781325918964 -0.17690821079125457 -0.08159743550480658 -0.06759709887663243 0.8575278185174998 1.0296075125931559 1.097521940774011
30 210 -0.1946781325918964 -0.17690821079125457 -0.08159743550480658 -0.06759709887663243 0.8575278185174998 1.0296075125931559 1.097521940774011
31 217 -0.2857960061827376 -0.212002201838598 0.015154096479676173 0.01707905824162797 0.8443839522731619 1.0005577576681381 1.133975270768134
32 224 -0.2857960061827376 -0.212002201838598 0.015154096479676173 0.01707905824162797 0.8443839522731619 1.0005577576681381 1.133975270768134
33 231 -0.2857960061827376 -0.212002201838598 0.015154096479676173 0.01707905824162797 0.8443839522731619 1.0005577576681381 1.133975270768134
34 238 -0.49924899454436766 -0.38105756888323694 0.09829342985459473 0.13988567043940786 0.6984635369586122 0.9931090973211434 1.235266371418428
35 245 -0.49924899454436766 -0.38105756888323694 0.09829342985459473 0.13988567043940786 0.6984635369586122 0.9931090973211434 1.235266371418428
36 252 -0.49924899454436766 -0.38105756888323694 0.09829342985459473 0.13988567043940786 0.6984635369586122 0.9931090973211434 1.235266371418428
37 259 -0.376586900147492 -0.3369566216578937 -0.11039614444223506 -0.07450626385994717 0.7279711313480316 1.0315679392699866 1.185717343465187
38 266 -0.376586900147492 -0.3369566216578937 -0.11039614444223506 -0.07450626385994717 0.7279711313480316 1.0315679392699866 1.185717343465187
39 273 -0.376586900147492 -0.3369566216578937 -0.11039614444223506 -0.07450626385994717 0.7279711313480316 1.0315679392699866 1.185717343465187
40 280 -0.3979808976451482 -0.36988782558863276 -0.10017910431265024 -0.03836926927717153 0.7010606623648717 1.0180015030584955 1.2133370873154634
41 287 -0.3979808976451482 -0.36988782558863276 -0.10017910431265024 -0.03836926927717153 0.7010606623648717 1.0180015030584955 1.2133370873154634
42 294 -0.3979808976451482 -0.36988782558863276 -0.10017910431265024 -0.03836926927717153 0.7010606623648717 1.0180015030584955 1.2133370873154634
43 301 -0.5252352962774511 -0.46978633941285697 0.08876950590870095 0.2195058308179594 0.6826887238868449 0.9039768169401291 1.3102526552968872
44 308 -0.5252352962774511 -0.46978633941285697 0.08876950590870095 0.2195058308179594 0.6826887238868449 0.9039768169401291 1.3102526552968872
45 315 -0.5252352962774511 -0.46978633941285697 0.08876950590870095 0.2195058308179594 0.6826887238868449 0.9039768169401291 1.3102526552968872
46 322 -0.5440338796191393 -0.47942225674625105 0.24822653880269924 0.4261645144461278 0.6537505282218722 0.8524253750531269 1.3586689172919058
47 329 -0.5440338796191393 -0.47942225674625105 0.24822653880269924 0.4261645144461278 0.6537505282218722 0.8524253750531269 1.3586689172919058
48 336 -0.5440338796191393 -0.47942225674625105 0.24822653880269924 0.4261645144461278 0.6537505282218722 0.8524253750531269 1.3586689172919058
49 343 -0.5258687802504289 -0.4494553066210958 0.2895556961041241 0.45947922338319763 0.6335160975646232 0.8844542301754321 1.3477381306660712
50 350 -0.5258687802504289 -0.4494553066210958 0.2895556961041241 0.45947922338319763 0.6335160975646232 0.8844542301754321 1.3477381306660712
51 357 -0.5258687802504289 -0.4494553066210958 0.2895556961041241 0.45947922338319763 0.6335160975646232 0.8844542301754321 1.3477381306660712
52 364 -0.40231340145241756 -0.26104603393059567 0.16357906307366477 0.16385339455326298 0.701836076157478 1.0512425643243977 1.1841939001517192
53 371 -0.40231340145241756 -0.26104603393059567 0.16357906307366477 0.16385339455326298 0.701836076157478 1.0512425643243977 1.1841939001517192
54 378 -0.40231340145241756 -0.26104603393059567 0.16357906307366477 0.16385339455326298 0.701836076157478 1.0512425643243977 1.1841939001517192
